59,14518,-335.53,212.09,123.44,-8877.56,0,0,1,0
60,14768,-338.51,190.62,147.89,-8956.51,0,0,1,0
61,15018,-339.41,167.97,171.44,-8980.10,0,0,1,0
62,15269,-338.20,144.28,193.92,-8948.19,0,0,1,0
63,15519,-334.90,119.70,215.20,-8860.97,0,0,1,0
64,15769,-329.54,94.38,235.16,-8718.98,0,0,1,0
65,16020,-322.13,68.48,253.66,-8523.10,0,0,1,0
66,16270,-312.74,42.15,270.59,-8274.55,0,0,1,0
67,16520,-301.41,15.56,285.85,-7974.85,0,0,1,0
68,16770,-288.22,-11.12,299.34,-7625.86,0,0,1,0
69,17021,-273.25,-37.73,310.98,-7229.74,0,0,1,0
70,17271,-256.59,-64.11,320.70,-6788.93,0,0,1,0
71,17521,-238.34,-90.10,328.44,-6306.16,0,0,1,0
72,17772,-218.62,-115.53,334.15,-5784.41,0,0,1,0
73,18022,-197.55,-140.24,337.79,-5226.91,0,0,1,0
74,18272,-175.26,-164.09,339.35,-4637.11,0,0,1,0
75,18523,-151.89,-186.92,338.81,-4018.64,0,0,1,0
76,18773,-127.57,-208.60,336.17,-3375.34,0,0,1,0
77,19023,-102.47,-228.99,331.46,-2711.17,0,0,1,0
78,19274,-76.73,-247.96,324.70,-2030.25,0,0,1,0
79,19524,-50.52,-265.40,315.93,-1336.78,0,0,1,0
80,19774,-24.00,-281.20,305.20,-635.04,0,0,1,0
81,20025,2.67,-295.26,292.60,70.62,0,0,1,0
82,20275,29.32,-307.50,278.18,775.84,0,0,1,0
83,20525,55.80,-317.84,262.04,1476.27,0,0,1,0
84,20775,81.92,-326.21,244.29,2167.57,0,0,1,0
85,21026,107.55,-332.57,225.02,2845.48,0,0,1,0
86,21276,132.50,-336.87,204.36,3505.80,0,0,1,0
87,21526,156.64,-339.08,182.44,4144.45,0,0,1,0
88,21777,179.81,-339.21,159.40,4757.48,0,0,1,0
89,22027,201.87,-337.23,135.36,5341.11,0,0,1,0
90,22277,222.68,-333.17,110.49,5891.73,0,0,1,0
91,22528,242.11,-327.06,84.94,6405.93,0,0,1,0
92,22778,260.05,-318.92,58.87,6880.54,0,0,1,0
93,23028,276.38,-308.81,32.42,7312.62,0,0,1,0
94,23279,291.00,-296.79,5.78,7699.50,0,0,1,0
95,23529,303.83,-282.93,-20.89,8038.80,0,0,1,0
96,23779,314.77,-267.33,-47.44,8328.40,0,0,1,0
97,24030,323.77,-250.08,-73.70,8566.54,0,0,1,0
98,24280,330.77,-231.28,-99.50,8751.72,0,0,1,0
99,24530,335.73,-211.05,-124.68,8882.82,0,0,1,0
100,24780,338.61,-189.51,-149.09,8959.01,0,0,1,0
101,25031,339.39,-166.81,-172.59,8979.82,0,0,1,0
102,25281,338.08,-143.07,-195.01,8945.14,0,0,1,0
103,25531,334.68,-118.45,-216.23,8855.16,0,0,1,0
104,25782,329.21,-93.10,-236.12,8710.46,0,0,1,0
105,26032,321.71,-67.17,-254.54,8511.92,0,0,1,0
106,26282,312.22,-40.83,-271.39,8260.76,0,0,1,0
107,26533,300.80,-14.23,-286.56,7958.55,0,0,1,0
108,26783,287.51,12.45,-299.97,7607.15,0,0,1,0
109,27033,272.46,39.06,-311.52,7208.73,0,0,1,0
110,27284,255.71,65.42,-321.14,6765.76,0,0,1,0
111,27534,237.39,91.39,-328.78,6280.97,0,0,1,0
112,27784,217.60,116.78,-334.38,5757.36,0,0,1,0
113,28035,196.47,141.46,-337.92,5198.16,0,0,1,0
114,28285,174.12,165.26,-339.37,4606.83,0,0,1,0
115,28535,150.69,188.03,-338.73,3987.03,0,0,1,0
116,28785,126.33,209.65,-335.99,3342.59,0,0,1,0
117,29036,101.20,229.97,-331.17,2677.49,0,0,1,0
118,29286,75.43,248.87,-324.30,1995.84,0,0,1,0
119,29536,49.20,266.23,-315.44,1301.85,0,0,1,0
120,29787,22.67,281.95,-304.62,599.81,0,0,1,0
121,30037,-4.00,295.92,-291.92,-105.93,0,0,1,0
122,30287,-30.65,308.06,-277.41,-811.01,0,0,1,0
123,30538,-57.11,318.30,-261.19,-1511.09,0,0,1,0
124,30788,-83.22,326.58,-243.36,-2201.82,0,0,1,0
125,31038,-108.81,332.83,-224.02,-2878.95,0,0,1,0
126,31289,-133.73,337.03,-203.30,-3538.28,0,0,1,0
127,31539,-157.82,339.14,-181.32,-4175.74,0,0,1,0
128,31789,-180.94,339.16,-158.22,-4787.39,0,0,1,0
129,32040,-202.94,337.08,-134.14,-5369.45,0,0,1,0
130,32290,-223.68,332.92,-109.23,-5918.33,0,0,1,0
131,32540,-243.05,326.70,-83.65,-6430.62,0,0,1,0
132,32790,-260.91,318.46,-57.55,-6903.17,0,0,1,0
133,33041,-277.15,308.25,-31.10,-7333.06,0,0,1,0
134,33291,-291.69,296.14,-4.45,-7717.61,0,0,1,0
135,33541,-304.42,282.19,22.23,-8054.47,0,0,1,0
136,33792,-315.27,266.51,48.76,-8341.55,0,0,1,0
137,34042,-324.17,249.17,75.00,-8577.07,0,0,1,0
138,34292,-331.07,230.30,100.77,-8759.57,0,0,1,0
139,34543,-335.92,210.00,125.92,-8887.93,0,0,1,0
140,34793,-338.70,188.40,150.29,-8961.36,0,0,1,0
141,35043,-339.38,165.64,173.73,-8979.41,0,0,1,0
142,35294,-337.96,141.86,196.10,-8941.95,0,0,1,0
143,35544,-334.46,117.20,217.26,-8849.22,0,0,1,0
144,35794,-328.89,91.81,237.07,-8701.80,0,0,1,0
145,36045,-321.28,65.86,255.42,-8500.60,0,0,1,0
146,36295,-311.69,39.50,272.19,-8246.85,0,0,1,0
147,36545,-300.18,12.90,287.28,-7942.13,0,0,1,0
148,36795,-286.80,-13.79,300.59,-7588.33,0,0,1,0
149,37046,-271.66,-40.38,312.04,-7187.62,0,0,1,0
150,37296,-254.83,-66.73,321.57,-6742.49,0,0,1,0
151,37546,-236.44,-92.67,329.11,-6255.68,0,0,1,0
152,37797,-216.58,-118.03,334.61,-5730.21,0,0,1,0
153,38047,-195.38,-142.67,338.04,-5169.33,0,0,1,0
154,38297,-172.97,-166.42,339.39,-4576.49,0,0,1,0
155,38548,-149.49,-189.14,338.64,-3955.36,0,0,1,0
156,38798,-125.09,-210.70,335.79,-3309.79,0,0,1,0
157,39048,-99.92,-230.95,330.87,-2643.76,0,0,1,0
158,39299,-74.13,-249.78,323.91,-1961.39,0,0,1,0
159,39549,-47.88,-267.06,314.94,-1266.90,0,0,1,0
160,39799,-21.34,-282.69,304.03,-564.58,0,0,1,0
161,40050,5.34,-296.57,6269.20,46.71,0,0,1,0
162,40300,31.98,-308.62,6021.83,279.84,0,0,1,0
163,40550,58.43,-318.76,5747.14,511.24,0,0,1,0
164,40801,84.51,-326.94,5446.75,739.48,0,0,1,0
165,41051,110.07,-333.09,5122.43,963.15,0,0,1,0
166,41301,134.96,-337.18,4776.11,1180.86,0,0,1,0
167,41551,159.00,-339.19,4409.84,1391.28,0,0,1,0
168,41802,182.07,-339.10,4025.81,1593.10,0,0,1,0
169,42052,204.01,-336.92,3626.32,1785.07,0,0,1,0
170,42302,224.69,-332.65,3213.75,1966.01,0,0,1,0
171,42553,243.98,-326.33,2790.58,2134.80,0,0,1,0
172,42803,261.76,-317.99,2359.35,2290.39,0,0,1,0
173,43053,277.92,-307.69,1922.65,2431.83,0,0,1,0
174,43304,292.37,-295.48,1483.09,2558.23,0,0,1,0
175,43554,305.01,-281.45,1043.32,2668.83,0,0,1,0
176,43804,315.76,-265.68,605.99,2762.93,0,0,1,0
177,44055,324.57,-248.27,173.72,2839.95,0,0,1,0
178,44305,331.36,-229.32,-250.88,2899.42,0,0,1,0
179,44555,336.11,-208.95,-665.27,2940.96,0,0,1,0
180,44806,338.78,-187.29,-1066.96,2964.33,0,0,1,0
181,45056,339.36,-164.48,-1453.53,2969.38,0,0,1,0
182,45306,337.84,-140.65,-1822.67,2956.08,0,0,1,0
183,45556,334.23,-115.95,-2172.16,2924.50,0,0,1,0
184,45807,328.55,-90.53,-2499.92,2874.85,0,0,1,0
185,46057,320.85,-64.55,-2803.99,2807.43,0,0,1,0
186,46307,311.16,-38.18,-3082.55,2722.66,0,0,1,0
187,46558,299.55,-11.56,-3333.96,2621.06,0,0,1,0
188,46808,286.09,15.12,-3556.72,2503.26,0,0,1,0
189,47058,270.86,41.71,-3749.53,2369.99,0,0,1,0
190,47309,253.95,68.04,-3911.26,2222.07,0,0,1,0
191,47559,235.48,93.95,-4040.98,2060.42,0,0,1,0
192,47809,215.55,119.28,-4137.95,1886.03,0,0,1,0
193,48060,194.28,143.88,-4201.64,1699.98,0,0,1,0
194,48310,171.82,167.58,-4231.71,1503.43,0,0,1,0
195,48560,148.29,190.25,-4228.04,1297.58,0,0,1,0
196,48811,123.85,211.74,-4190.73,1083.71,0,0,1,0
197,49061,98.65,231.93,-4120.06,863.15,0,0,1,0
198,49311,72.83,250.68,-4016.53,637.25,0,0,1,0
199,49561,46.56,267.88,-3880.84,407.41,0,0,1,0
200,49812,20.01,283.42,-3713.89,175.06,0,0,1,0
201,50062,-6.67,297.22,-3516.78,-58.38,0,0,1,0
202,50312,-33.31,309.17,-3290.78,-291.46,0,0,1,0
203,50563,-59.74,319.22,-3037.35,-522.73,0,0,1,0
204,50813,-85.80,327.29,-2758.11,-750.78,0,0,1,0
205,51063,-111.34,333.34,-2454.86,-974.18,0,0,1,0
206,51314,-136.18,337.33,-2129.51,-1191.57,0,0,1,0
207,51564,-160.18,339.24,-1784.15,-1401.59,0,0,1,0
208,51814,-183.19,339.04,-1420.95,-1602.94,0,0,1,0
209,52065,-205.07,336.76,-1042.23,-1794.39,0,0,1,0
210,52315,-225.69,332.39,-650.37,-1974.75,0,0,1,0
211,52565,-244.90,325.96,-247.86,-2142.90,0,0,1,0
212,52816,-262.61,317.52,162.75,-2297.81,0,0,1,0
213,53066,-278.69,307.12,578.89,-2438.51,0,0,1,0
214,53316,-293.05,294.82,997.92,-2564.14,0,0,1,0
215,53566,-305.59,280.70,1417.19,-2673.93,0,0,1,0
216,53817,-316.25,264.85,1834.07,-2767.19,0,0,1,0
217,54067,-324.95,247.35,2245.92,-2843.34,1,0,1,0
218,54317,-331.65,228.33,2650.15,-2901.92,1,0,1,0
219,54568,-336.29,207.90,3044.20,-2942.57,1,0,1,0
220,54818,-338.86,186.18,3425.59,-2965.02,1,0,1,0
221,55068,-339.33,163.31,3791.91,-2969.15,1,0,1,0
222,55319,-337.71,139.43,4140.85,-2954.93,1,0,1,0
223,55569,-333.99,114.69,4470.19,-2922.45,1,0,1,0
224,55819,-328.22,89.24,4777.86,-2871.90,1,0,1,0
225,56070,-320.41,63.24,5061.89,-2803.60,1,0,1,0
226,56320,-310.63,36.85,5320.50,-2717.98,1,0,1,0
227,56570,-298.92,10.23,5552.02,-2615.55,1,0,1,0
228,56821,-285.37,-16.45,5754.98,-2496.96,1,0,1,0
229,57071,-270.05,-43.03,5928.09,-2362.93,1,0,1,0
230,57321,-253.06,-69.35,6070.21,-2214.31,1,0,1,0
231,57571,-234.51,-95.24,6180.43,-2051.99,1,0,1,0
232,57822,-214.51,-120.53,6258.01,-1876.99,1,0,1,0
233,58072,-193.19,-145.09,6302.44,-1690.39,1,0,1,0
234,58322,-170.67,-168.74,6313.39,-1493.34,1,0,1,0
235,58573,-147.09,-191.35,6290.75,-1287.07,1,0,1,0
236,58823,-122.61,-212.78,6234.61,-1072.83,1,0,1,0
237,59073,-97.37,-232.90,6145.27,-851.97,1,0,1,0
238,59324,-71.52,-251.58,6023.25,-625.84,1,0,1,0
239,59574,-45.24,-268.70,5869.25,-395.84,1,0,1,0
240,59824,-18.67,-284.16,5684.19,-163.40,1,0,1,0
241,60075,8.01,-297.86,5469.15,70.06,1,1,1,0
242,60325,34.64,-309.72,5225.43,303.08,1,1,1,0
243,60575,61.05,-319.67,4954.50,534.23,1,1,1,0
244,60826,87.09,-327.64,4657.98,762.07,1,1,1,0
245,61076,112.60,-333.59,4337.66,985.21,1,1,1,0
246,61326,137.40,-337.48,3995.49,1202.25,1,1,1,0
247,61576,161.36,-339.28,3633.53,1411.87,1,1,1,0
248,61827,184.32,-338.98,3253.99,1612.76,1,1,1,0
249,62077,206.13,-336.59,2859.17,1803.68,1,1,1,0
250,62327,226.68,-332.11,2451.47,1983.45,1,1,1,0
251,62578,245.82,-325.59,2033.36,2150.97,1,1,1,0
252,62828,263.45,-317.05,1607.40,2305.19,1,1,1,0
253,63078,279.45,-306.55,1176.18,2445.16,1,1,1,0
254,63329,293.72,-294.16,742.32,2570.02,1,1,1,0
255,63579,306.17,-279.95,308.47,2678.99,1,1,1,0
256,63829,316.73,-264.01,-122.73,2771.41,1,1,1,0
257,64080,325.34,-246.44,-548.66,2846.69,1,1,1,0
258,64330,331.93,-227.34,-966.71,2904.38,1,1,1,0
259,64580,336.47,-206.84,-1374.34,2944.12,1,1,1,0
260,64831,338.93,-185.06,-1769.07,2965.67,1,1,1,0
261,65081,339.30,-162.14,-2148.49,2968.88,1,1,1,0
262,65331,337.57,-138.21,-2510.31,2953.74,1,1,1,0
263,65581,333.75,-113.43,-2852.30,2920.35,1,1,1,0
264,65832,327.87,-87.95,-3172.41,2868.91,1,1,1,0
265,66082,319.97,-61.93,-3468.68,2799.73,1,1,1,0
266,66332,310.09,-35.52,-3739.31,2713.25,1,1,1,0
267,66583,298.29,-8.90,-3982.68,2610.00,1,1,1,0
268,66833,284.64,17.79,-4197.31,2490.62,1,1,1,0
269,67083,269.24,44.36,-4381.91,2355.84,1,1,1,0
270,67334,252.17,70.65,-4535.37,2206.51,1,1,1,0
271,67584,233.55,96.52,-4656.78,2043.53,1,1,1,0
272,67834,213.48,121.78,-4745.42,1867.93,1,1,1,0
273,68085,192.09,146.29,-4800.77,1680.78,1,1,1,0
274,68335,169.51,169.90,-4822.53,1483.24,1,1,1,0
275,68585,145.89,192.46,-4810.59,1276.53,1,1,1,0
276,68836,121.36,213.82,-4765.07,1061.94,1,1,1,0
277,69086,96.09,233.87,-4686.27,840.78,1,1,1,0
278,69336,70.22,252.47,-4574.70,614.42,1,1,1,0
279,69586,43.92,269.51,-4431.11,384.27,1,1,1,0
280,69837,17.34,284.88,-4256.39,151.74,1,1,1,0
281,70087,-9.34,298.50,-4051.67,-81.73,1,1,1,0
282,70337,-35.96,310.27,-3818.24,-314.69,1,1,1,0
283,70588,-62.37,320.12,-3557.57,-545.71,1,1,1,0
284,70838,-88.38,327.99,-3271.31,-773.35,1,1,1,0
285,71088,-113.85,333.83,-2961.24,-996.22,1,1,1,0
286,71339,-138.62,337.62,-2629.33,-1212.92,1,1,1,0
287,71589,-162.53,339.31,-2277.65,-1422.13,1,1,1,0
288,71839,-185.43,338.91,-1908.40,-1622.55,1,1,1,0
289,72090,-207.19,336.41,-1523.89,-1812.94,1,1,1,0
290,72340,-227.67,331.84,-1126.54,-1992.13,1,1,1,0
291,72590,-246.74,325.21,-718.82,-2159.00,1,1,1,0
292,72841,-264.29,316.57,-303.28,-2312.53,1,1,1,0
293,73091,-280.20,305.98,117.48,-2451.77,1,1,1,0
294,73341,-294.38,293.49,540.83,-2575.85,1,1,1,0
295,73591,-306.74,279.19,964.14,-2684.01,1,1,1,0
296,73842,-317.21,263.17,1384.74,-2775.58,1,1,1,0
297,74092,-325.71,245.52,1800.02,-2850.00,1,1,1,0
298,74342,-332.21,226.35,2207.39,-2906.80,1,1,1,0
299,74593,-336.64,205.78,2604.30,-2945.63,1,1,1,0
300,74843,-339.00,183.94,2988.27,-2966.26,1,1,1,0
301,75093,-339.26,160.97,3356.90,-2968.56,1,1,1,0
302,75344,-337.43,136.99,3707.88,-2952.50,1,1,1,0
303,75594,-333.51,112.18,4039.03,-2918.20,1,1,1,0
304,75844,-327.53,86.66,4348.26,-2865.86,1,1,1,0
305,76095,-319.52,60.62,4633.65,-2795.81,1,1,1,0
306,76345,-309.54,34.19,4893.40,-2708.48,1,1,1,0
307,76595,-297.65,7.56,5125.88,-2604.41,1,1,1,0
308,76846,-283.91,-19.12,5329.64,-2484.24,1,1,1,0
309,77096,-268.42,-45.68,5503.38,-2348.71,1,1,1,0
310,77346,-251.28,-71.96,5646.01,-2198.67,1,1,1,0
311,77596,-232.58,-97.79,5756.62,-2035.04,1,1,1,0
312,77847,-212.44,-123.02,5834.51,-1858.83,1,1,1,0
313,78097,-190.99,-147.49,5879.17,-1671.14,1,1,1,0
314,78347,-168.36,-171.05,5890.30,-1473.11,1,1,1,0
315,78598,-144.68,-193.55,5867.81,-1265.98,1,1,1,0
316,78848,-120.12,-214.86,5811.81,-1051.02,1,1,1,0
317,79098,-94.81,-234.83,5722.63,-829.57,1,1,1,0
318,79349,-68.91,-253.36,5600.80,-602.99,1,1,1,0
319,79599,-42.59,-270.32,5447.04,-372.68,1,1,1,0
320,79849,-16.01,-285.61,5262.29,-140.07,1,1,1,0
321,80100,10.67,-299.13,5047.67,93.40,1,1,1,0
322,80350,37.29,-310.80,4804.47,326.30,1,1,1,0
323,80600,63.68,-320.56,4534.18,557.18,1,1,1,0
324,80851,89.67,-328.33,4238.45,784.62,1,1,1,0
325,81101,115.11,-334.07,3919.09,1007.21,1,1,1,0
326,81351,139.84,-337.75,3578.05,1223.57,1,1,1,0
327,81602,163.70,-339.34,3217.41,1432.37,1,1,1,0
328,81852,186.55,-338.83,2839.38,1632.32,1,1,1,0
329,82102,208.25,-336.23,2446.28,1822.18,1,1,1,0
330,82352,228.66,-331.55,2040.52,2000.77,1,1,1,0
331,82603,247.66,-324.82,1624.59,2167.00,1,1,1,0
332,82853,265.12,-316.09,1201.03,2319.84,1,1,1,0
333,83103,280.95,-305.40,772.44,2458.34,1,1,1,0
334,83354,295.04,-292.82,341.46,2581.64,1,1,1,0
335,83604,307.31,-278.43,-89.27,2688.99,1,1,1,0
336,83854,317.68,-262.32,-517.12,2779.71,1,1,1,0
337,84105,326.09,-244.59,-939.45,2853.26,1,1,1,0
338,84355,332.48,-225.35,-1353.68,2909.17,1,1,1,0
339,84605,336.81,-204.72,-1757.26,2947.10,1,1,1,0
340,84856,339.06,-182.82,-2147.72,2966.81,1,1,1,0
341,85106,339.22,-159.79,-2522.66,2968.19,1,1,1,0
342,85356,337.28,-135.77,-2879.78,2951.22,1,1,1,0
343,85607,333.26,-110.92,-3216.90,2916.01,1,1,1,0
344,85857,327.17,-85.37,-3531.95,2862.78,1,1,1,0
345,86107,319.07,-59.30,-3823.01,2791.85,1,1,1,0
346,86357,308.99,-32.87,-4088.28,2703.67,1,1,1,0
347,86608,297.00,-6.23,-4326.15,2598.78,1,1,1,0
348,86858,283.18,20.45,-4535.17,2477.82,1,1,1,0
349,87108,267.61,47.00,-4714.06,2341.55,1,1,1,0
350,87359,250.38,73.26,-4861.73,2190.81,1,1,1,0
351,87609,231.60,99.07,-4977.29,2026.52,1,1,1,0
352,87859,211.40,124.27,-5060.04,1849.71,1,1,1,0
353,88110,189.88,148.69,-5109.49,1661.47,1,1,1,0
354,88360,167.20,172.20,-5125.35,1462.96,1,1,1,0
355,88610,143.47,194.65,-5107.53,1255.41,1,1,1,0
356,88861,118.87,215.89,-5056.17,1040.09,1,1,1,0
357,89111,93.53,235.80,-4971.59,818.35,1,1,1,0
358,89361,67.61,254.25,-4854.34,591.55,1,1,1,0
359,89612,41.27,271.12,-4705.15,361.10,1,1,1,0
360,89862,14.68,286.33,-4524.98,128.41,1,1,1,0
361,90112,-12.01,299.76,-4314.93,-105.07,1,1,1,0
362,90362,-38.62,311.34,-4076.34,-337.90,1,1,1,0
363,90613,-64.99,320.99,-3810.68,-568.65,1,1,1,0
364,90863,-90.96,328.67,-3519.62,-795.88,1,1,1,0
365,91113,-116.36,334.31,-3204.97,-1018.19,1,1,1,0
366,91364,-141.05,337.88,-2868.69,-1234.20,1,1,1,0
367,91614,-164.87,339.37,-2512.88,-1442.59,1,1,1,0
368,91864,-187.66,338.75,-2139.74,-1642.06,1,1,1,0
369,92115,-209.30,336.05,-1751.60,-1831.38,1,1,1,0
370,92365,-229.64,331.27,-1350.88,-2009.39,1,1,1,0
371,92615,-248.57,324.44,-940.06,-2174.97,1,1,1,0
372,92866,-265.96,315.60,-521.70,-2327.11,1,1,1,0
373,93116,-281.70,304.81,-98.40,-2464.87,1,1,1,0
374,93366,-295.70,292.14,327.21,-2587.39,1,1,1,0
375,93617,-307.88,277.67,752.49,-2693.92,1,1,1,0
376,93867,-318.15,261.48,1174.79,-2783.80,1,1,1,0
377,94117,-326.45,243.67,1591.49,-2856.48,1,1,1,0
378,94367,-332.74,224.35,2000.00,-2911.50,1,1,1,0
379,94618,-336.97,203.65,2397.78,-2948.52,1,1,1,0
380,94868,-339.12,181.69,2782.36,-2967.32,1,1,1,0
381,95118,-19.52,0.00,129.87,-8973.99,1,1,0,1
382,95369,-18.45,0.00,138.60,-8919.91,1,1,0,1
383,95619,-17.34,0.00,145.34,-8810.70,1,1,0,1
384,95869,-16.18,0.00,150.24,-8647.04,1,1,0,1
385,96120,-15.01,0.00,153.44,-8429.92,1,1,0,1
386,96370,-13.82,0.00,155.06,-8160.71,1,1,0,1
387,96620,-12.63,0.00,155.24,-7841.05,1,1,0,1
388,96871,-11.45,0.00,154.13,-7472.93,1,1,0,1
389,97121,-10.28,0.00,151.85,-7058.63,1,1,0,1
390,97371,-9.15,0.00,148.53,-6600.69,1,1,0,1
391,97622,-8.04,0.00,144.30,-6101.96,1,1,0,1
392,97872,-6.98,0.00,139.28,-5565.51,1,1,0,1
393,98122,-5.96,0.00,133.59,-4994.67,1,1,0,1
394,98372,-4.98,0.00,127.33,-4392.95,1,1,0,1
395,98623,-4.06,0.00,120.62,-3764.08,1,1,0,1
396,98873,-3.19,0.00,113.55,-3111.95,1,1,0,1
397,99123,-2.38,0.00,106.22,-2440.58,1,1,0,1
398,99374,-1.63,0.00,98.71,-1754.13,1,1,0,1
399,99624,-0.93,0.00,91.10,-1056.83,1,1,0,1
400,99874,-0.30,0.00,83.46,-353.00,1,1,0,1
401,100125,0.28,0.00,75.86,353.00,1,1,0,1
402,100375,0.80,0.00,68.35,1056.83,1,1,0,1
403,100625,1.27,0.00,61.00,1754.13,1,1,0,1
404,100876,1.68,0.00,53.84,2440.58,1,1,0,1
405,101126,2.04,0.00,46.92,3111.95,1,1,0,1
406,101376,2.34,0.00,40.27,3764.08,1,1,0,1
407,101627,2.60,0.00,33.93,4392.95,1,1,0,1
408,101877,2.81,0.00,27.90,4994.67,1,1,0,1
409,102127,2.98,0.00,22.22,5565.51,1,1,0,1
410,102377,3.11,0.00,16.90,6101.96,1,1,0,1
411,102628,3.20,0.00,11.94,6600.69,1,1,0,1
412,102878,3.25,0.00,7.36,7058.63,1,1,0,1
413,103128,3.27,0.00,3.16,7472.93,1,1,0,1
414,103379,3.27,0.00,-0.67,7841.05,1,1,0,1
415,103629,3.24,0.00,-4.14,8160.71,1,1,0,1
416,103879,3.18,0.00,-7.23,8429.92,1,1,0,1
417,104130,3.10,0.00,-9.97,8647.04,1,1,0,1
418,104380,3.01,0.00,-12.37,8810.70,1,1,0,1
419,104630,2.89,0.00,-14.44,8919.91,1,1,0,1
420,104881,2.77,0.00,-16.19,8973.99,1,1,0,1
421,105131,2.63,0.00,-17.64,8972.60,1,1,0,1
422,105381,2.49,0.00,-18.81,8915.76,1,1,0,1
423,105632,2.34,0.00,-19.71,8803.81,1,1,0,1
424,105882,2.18,0.00,-20.36,8637.44,1,1,0,1
425,106132,2.02,0.00,-20.78,8417.69,1,1,0,1
426,106382,1.86,0.00,-20.99,8145.91,1,1,0,1
427,106633,1.70,0.00,-21.01,7823.78,1,1,0,1
428,106883,1.54,0.00,-20.85,7453.30,1,1,0,1
429,107133,1.38,0.00,-20.53,7036.74,1,1,0,1
430,107384,1.23,0.00,-20.08,6576.70,1,1,0,1
431,107634,1.08,0.00,-19.50,6076.01,1,1,0,1
432,107884,0.94,0.00,-18.81,5537.76,1,1,0,1
433,108135,0.80,0.00,-18.04,4965.28,1,1,0,1
434,108385,0.67,0.00,-17.19,4362.12,1,1,0,1
435,108635,0.54,0.00,-16.28,3731.99,1,1,0,1
